Waterpoint,zebra,wildebeest,oryx,eland,elephant,impala,rhino,giraffe,kudu,springbok,time_range_days,RAI_zebra,RAI_wildebeest,RAI_oryx,RAI_eland,RAI_elephant,RAI_impala,RAI_rhino,RAI_giraffe,RAI_kudu,RAI_springbok,Woody.fraction,Herbaceous.fraction,Bare.fraction,Site,Area..ha.,Week,Grazing_units_absolute,Browsing_units_absolute,Grazing_percentage_zebra,Browsing_percentage_zebra,Grazing_percentage_wildebeest,Browsing_percentage_wildebeest,Grazing_percentage_oryx,Browsing_percentage_oryx,Grazing_percentage_eland,Browsing_percentage_eland,Grazing_percentage_elephant,Browsing_percentage_elephant,Grazing_percentage_impala,Browsing_percentage_impala,Grazing_percentage_rhino,Browsing_percentage_rhino,Grazing_percentage_giraffe,Browsing_percentage_giraffe,Grazing_percentage_kudu,Browsing_percentage_kudu,Grazing_percentage_springbok,Browsing_percentage_springbok,Grazing_units_per_1000ha,Browsing_units_per_1000ha
B1,30,3,17,14,8,36,26,26,31,0,9.115694444,3.29102738,0.329102738,1.864915515,1.535812777,0.877607301,3.949232855,2.852223729,2.852223729,3.400728292,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,11,11.21143327,37.43543644,36.10567515,0.967032967,2.553816047,0.140659341,13.80626223,1.693772894,13.69863014,5.005128205,21.4481409,25.99853479,4.931506849,2.320879121,3.052837574,27.50476191,0.763209393,28.64761905,3.639921722,7.721611722,0,0,14.75990571,18.52025801
B11,1,4,2,6,25,29,13,3,7,1,9.021018519,0.110852228,0.443408911,0.221704456,0.665113367,2.771305696,3.214714607,1.441078962,0.332556683,0.775965595,0.110852228,0.4955634,0.39133173,0.11310486,B11,939.6447252,32,9.69181028,39.55096637,1.40683976,0.030830461,3.980327116,0.179377225,1.898661789,0.190588302,6.862632963,2.051627007,78.348393,77.7067743,4.643714971,1.788166709,1.784284571,13.15339556,0.102939494,3.16152358,0.960768615,1.667647636,0.011437722,0.070069229,26.3570112,84.93646759
B6,2,0,20,40,7,28,46,16,35,0,9.017291667,0.221796086,0,2.217960862,4.435921724,0.776286302,3.105145207,5.101309983,1.77436869,3.881431509,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,36,10.24254326,43.8690479,2.663490686,0.055614541,0,0,17.97314855,1.718994893,43.30879168,12.33631629,20.76656562,19.62434906,4.244261585,1.557207139,5.976613253,41.97886647,0.5197055,15.20804894,4.547423127,7.520602659,0,0,14.98190071,47.43541993
B4,178,34,67,117,25,352,79,68,156,3,9.005034722,19.76672001,3.775665619,7.44028225,12.99273169,2.77622472,39.08924406,8.772870115,7.551331238,17.32364225,0.333146966,0.6316539,0.2673118,0.101034164,B4,5438.99848,32,63.20686345,135.4186894,38.46586318,1.605641888,5.196949998,0.446102751,9.77019572,1.868055271,20.55588742,11.70527697,12.03485716,22.73565952,8.658069503,6.350403871,1.665553955,23.38677273,0.358410345,20.96682931,3.288941986,10.87375456,0.00527074,0.061503137,43.47375683,39.41672042
B7,2,3,60,12,16,185,12,50,95,0,8.98875,0.222500348,0.333750521,6.67501043,1.335002086,1.780002781,20.58128216,1.335002086,5.562508691,10.56876651,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,36,16.79321374,62.96203587,1.629678704,0.038872692,1.729049352,0.084813146,32.99105664,3.604558707,7.949652203,2.586800955,29.04272938,31.35259298,17.15799934,7.191448009,0.953958264,7.654386431,0.993706525,33.2184822,7.55216959,14.26804488,0,0,40.47307861,46.15149678
B5,13,1,49,17,11,213,18,8,56,0,8.980717593,1.447545796,0.111349677,5.456134156,1.892944503,1.224846443,23.71748113,2.00429418,0.890797413,6.235581892,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,32,15.99092706,39.02806166,11.13432212,0.407988588,0.605807397,0.045649073,28.31975489,4.753209701,11.83761576,5.917261056,20.98739642,34.8045649,20.76457072,13.36947218,1.504073533,18.53922968,0.167119281,8.582025676,4.679339879,13.58059914,0,0,22.40005518,42.05722931
B6,4,0,16,19,7,26,33,23,79,0,8.965185185,0.446170371,0,1.784681484,2.119309262,0.780798149,2.900107411,3.680905561,2.565479633,8.811864827,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,32,8.270883251,42.96286045,6.635198922,0.114235273,0,0,17.90964262,1.412363372,25.62373567,6.018121868,25.86648685,20.15473686,4.908968307,1.485058545,5.340525962,30.9292001,0.93054619,22.4524236,12.78489548,17.43386037,0,0,12.09792807,46.45556319
B8,6,13,20,3,19,39,27,8,8,0,8.96318287,0.669405064,1.450377638,2.231350212,0.334702532,2.119782702,4.351132914,3.012322787,0.892540085,0.892540085,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,49,11.18464294,40.9274256,7.361596013,0.179914949,11.28179551,0.567004689,16.55860349,1.853669174,2.992518704,0.997710174,51.93017457,57.43921056,5.446384039,2.338894341,3.2319202,26.57016683,0.239401496,8.199760113,0.957605985,1.853669174,0,0,16.4076054,44.74389578
B11,2,5,5,1,15,57,8,22,17,0,8.960694444,0.223196987,0.557992467,0.557992467,0.111598493,1.673977401,6.361114125,0.892787947,2.455166855,1.897174388,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,49,7.220422523,34.47054264,3.802163836,0.071225071,6.723338485,0.259000259,6.414219474,0.55037555,1.545595049,0.394975394,63.52395672,53.85586636,12.33384853,4.059829061,1.483771252,9.349909348,1.020092736,26.78062678,3.153013911,4.678192179,0,0,19.63603824,74.02615907
B5,10,3,12,12,15,115,18,11,45,0,8.955636574,1.116615208,0.334984563,1.33993825,1.33993825,1.674922813,12.8410749,2.009907375,1.228276729,5.024768438,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,35,11.38500867,39.81179864,12.06355433,0.308520783,2.559827387,0.134627251,9.768536679,1.144331632,11.7693213,4.106131149,40.30992547,46.65675661,15.79050608,7.095978012,2.118477834,18.22516407,0.323656336,11.60038144,5.296194586,10.72810905,0,0,15.9480949,42.90179613
B4,35,14,12,12,32,126,22,18,50,1,8.949039352,3.911034316,1.564413726,1.340926051,1.340926051,3.575802803,14.07972354,2.458364427,2.011389077,5.58719188,0.111743838,0.6316539,0.2673118,0.101034164,B4,5438.99848,24,21.42129367,66.74012444,22.45696401,0.644610387,6.35367762,0.375046044,5.195618153,0.683119579,6.259780907,2.451193785,45.7381325,59.41800891,9.201877936,4.64119479,1.3771518,13.29739142,0.281690141,11.33174832,3.129890454,7.115828952,0.005216484,0.041857818,14.73359159,19.42624639
B7,0,0,38,12,7,90,10,77,102,0,8.934027778,0,0,4.2534007,1.343179168,0.783521182,10.07384376,1.119315974,8.618732997,11.41702293,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,32,10.19361057,60.14196658,0,0,0,0,34.63270012,2.404570918,13.17667728,2.724684073,21.06072253,14.44789787,13.83551114,3.685023542,1.317667728,6.718654038,2.536510376,53.88323314,13.44021082,16.13593642,0,0,24.56747162,44.08437146
B4,96,7,29,20,26,229,25,35,138,0,8.928310185,10.7523146,0.78402294,3.248095037,2.240065543,2.912085205,25.64875046,2.800081928,3.9201147,15.45645224,0,0.6316539,0.2673118,0.101034164,B4,5438.99848,28,32.72175741,81.06909201,40.41759369,1.458946408,2.084545611,0.15473674,8.238918366,1.362235946,6.845798394,3.371050415,24.38473387,39.83642116,10.97381482,6.960390158,1.026869759,12.4687418,0.359404416,18.18156699,5.668321068,16.20591039,0,0,22.50606417,23.59702157
B8,9,0,15,13,28,47,37,14,18,0,8.847847222,1.017196587,0,1.695327646,1.46928396,3.164611605,5.312026623,4.181808193,1.582305803,2.034393175,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,32,14.33569057,61.52004961,8.727530744,0.181878307,0,0,9.815515612,0.936948854,10.24913277,2.91372722,60.48565121,57.0473251,5.187637969,1.899617872,3.500473037,24.53887419,0.331125828,9.670781895,1.702932829,2.810846561,0,0,21.03011739,67.25677581
B1,109,1,47,161,9,37,23,16,61,0,8.827152778,12.34826254,0.113286812,5.324480179,18.23917678,1.019581311,4.191612056,2.605596683,1.812588997,6.910495551,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,36,42.522205,59.76332497,35.71866258,2.272813436,0.231783668,0.030329454,10.39296657,3.029154188,42.89329959,37.23319558,6.569868125,18.91989233,1.380045291,1.543010957,0.735313707,15.73909087,0.127880645,11.40387459,1.950179832,9.828638587,0,0,55.98068695,29.56642966
B3,37,3,78,35,29,165,44,6,59,0,8.801261574,4.203942774,0.340860225,8.862365849,3.976702624,3.294982175,18.74731237,4.999283299,0.68172045,6.703584424,0,0.5095692,0.35029477,0.14013608,B3,1480.765,36,29.87753492,75.35624234,17.30681472,0.613663435,0.992546395,0.072373083,24.61971403,3.998612849,13.31000913,6.438188863,30.21752358,48.49147355,8.784606023,5.473214419,2.007909948,23.94945946,0.068451476,3.401534913,2.692424703,7.561479426,0,0,57.60032962,99.86882113
B3,7,2,5,15,32,79,19,4,18,0,8.726261574,0.802176275,0.229193221,0.572983053,1.71894916,3.667091541,9.053132241,2.177335602,0.458386443,2.062738992,0,0.5095692,0.35029477,0.14013608,B3,1480.765,24,15.2184299,56.41361949,6.483433738,0.156415048,1.310240962,0.065003656,3.124999998,0.345331925,11.29518072,3.717396604,66.02409639,72.08905501,8.328313252,3.530511091,1.71686747,13.93312749,0.090361446,3.055171856,1.626506024,3.107987325,0,0,29.33932069,74.7643659
B11,2,6,5,6,17,76,28,4,11,0,8.714872685,0.229492739,0.688478216,0.573731847,0.688478216,1.950688279,8.720724071,3.212898342,0.458985477,1.262210063,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,24,9.162497593,39.11933224,3.08077646,0.064531268,6.537257356,0.281590989,5.197244836,0.49865071,7.514088915,2.147131291,58.33437695,55.30036372,13.32498435,4.904376394,4.207889793,29.64918456,0.150281778,4.411592159,1.653099562,2.742578904,0,0,24.91753808,84.00952492
B5,21,7,19,52,15,112,17,15,60,0,8.6334375,2.432403084,0.810801028,2.200745647,6.023093351,1.737430774,12.97281645,1.969088211,1.737430774,6.949723097,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,24,19.24609983,50.1642596,15.54525758,0.533376434,3.665142032,0.258606756,9.490852189,1.491606825,31.29513722,14.64822554,24.73519499,38.41003024,9.436687532,5.689348635,1.227732306,14.17026484,0.270823303,13.02269736,4.333172846,11.77584336,0,0,26.95989398,54.05776457
B2,16,0,8,13,5,52,15,19,77,0,8.628368056,1.854348342,0,0.927174171,1.506658028,0.579483857,6.026632112,1.738451571,2.202038656,8.924051397,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,24,8.33413683,32.25059457,27.36754276,0.632479247,0,0,9.233764427,0.977467927,18.07815325,5.699500485,19.05159227,19.92668991,10.12376582,4.111115104,2.503128911,19.45951774,0.792657488,25.6729076,12.84939508,23.52032199,0,0,31.49802065,37.28873147
B10,26,14,13,2,9,49,16,8,16,0,8.622951389,3.015208926,1.623574037,1.507604463,0.231939148,1.043726167,5.682509131,1.855513185,0.927756593,1.855513185,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,24,10.73298408,25.9760249,34.55429497,1.276842716,13.16045381,1.000044645,11.65856294,1.973302379,2.160994056,1.089334344,26.64505673,44.56002501,7.412209618,4.812714854,2.074554295,25.78686548,0.259319287,13.42917095,2.074554295,6.071699628,0,0,27.31250616,58.53171905
B6,4,4,17,28,6,7,34,11,33,0,8.606319444,0.464774754,0.464774754,1.975292703,3.253423276,0.697162131,0.813355819,3.950585406,1.278130573,3.834391718,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,24,8.865578429,35.00334864,6.448230671,0.146058091,4.560943646,0.212448133,18.49279161,1.918672199,36.6972477,11.33941909,21.54652688,22.08796682,1.28440367,0.511203319,5.347313236,40.74356845,0.432503277,13.72946058,5.190039317,9.311203318,0,0,12.96779641,37.84897602
B1,19,1,20,17,6,97,16,13,51,0,8.605902778,2.207786968,0.116199314,2.323986282,1.97538834,0.697195885,11.27133347,1.859189026,1.510591083,5.926165019,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,24,11.18883196,31.10190842,24.27043306,0.780841366,0.903520614,0.059777329,17.23958874,2.540536501,17.65500052,7.748636329,17.07342404,24.85989689,14.10322983,7.972801315,1.993976529,21.57961593,0.405026482,18.26197414,6.355800186,16.19592019,0,0,14.73015097,15.38690138
B7,11,9,90,11,6,109,8,9,110,0,8.571238426,1.283361803,1.050023293,10.50023293,1.283361803,0.700015529,12.71694877,0.933354039,1.050023293,12.83361803,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,24,17.87256314,34.23192606,8.832169204,0.412392216,5.111299692,0.490780818,48.76297408,10.42909239,7.180625369,4.573804574,10.73177101,22.67816367,9.961485735,8.172863908,0.62667276,9.842881979,0.176251714,11.53334923,8.616750442,31.86667121,0,0,43.0744028,25.09217822
B14,6,12,2,0,19,93,3,5,14,0,8.447824074,0.710242063,1.420484126,0.236747354,0,2.249099867,11.00875198,0.355121032,0.591868386,1.657231481,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,24,10.2689165,32.66639996,8.507204609,0.239165096,12.03458213,0.695753007,1.913544665,0.246412523,0,0,60.01152738,76.35526888,15.00864553,7.414117988,0.414985591,3.924481813,0.172910663,6.812581533,1.936599424,4.312219162,0,0,21.66347697,69.22736374
B7,0,2,64,3,5,105,7,37,94,0,8.428564815,0,0.237288322,7.593226297,0.355932483,0.593220804,12.45763689,0.830509126,4.389833953,11.15255112,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,30,11.80390757,41.35698159,0,0,1.748919491,0.091801021,53.39230074,6.242469449,3.015378433,1.049974182,13.77022816,15.90739571,14.7753543,6.626886224,0.84430596,7.249411899,1.115690019,39.91049401,11.33782289,22.9215675,0,0,28.44842483,30.31488065
B6,0,0,4,11,11,3,26,3,10,0,8.422546296,0,0,0.474915763,1.306018348,1.306018348,0.356186822,3.086952459,0.356186822,1.187289407,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,11,5.852149488,29.80927515,0,0,0,0,6.735646177,0.541681603,22.31689998,5.345122874,61.14830594,48.58804318,0.852099817,0.262874895,6.329884358,37.3839965,0.182592818,4.492770938,2.434570906,3.385510016,0,0,8.560014863,32.23264585
B6,2,0,11,24,19,7,43,54,38,0,8.394768519,0.238243615,0,1.310339883,2.858923382,2.263314344,0.833852653,5.122237725,6.432577608,4.526628687,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,30,11.9086071,75.76861692,2.46073822,0.034587932,0,0,9.13273982,0.587994843,24.00720216,4.603339308,52.07562269,33.12737792,0.980294088,0.242115524,5.161548464,24.40493035,1.620486146,31.92151684,4.56136841,5.078137282,0,0,17.41887387,81.9282919
B5,3,5,7,12,22,72,7,5,26,1,8.387511574,0.357674618,0.596124364,0.834574109,1.430698473,2.6229472,8.584190837,0.834574109,0.596124364,3.099846691,0.119224873,0.51181304,0.39373097,0.094455875,B5,1813.113441,11,11.96183148,41.05985392,3.67786305,0.095821598,4.335692218,0.232294782,5.790890062,0.691076977,11.96053025,4.250994513,60.08173029,70.84410116,10.04684541,4.599436685,0.837237117,7.337611428,0.149506628,5.458927382,3.109737865,6.417143355,0.009967109,0.07259212,16.75610702,44.24671936
B5,8,6,16,44,20,162,16,28,140,0,8.374247685,0.955309695,0.716482271,1.91061939,5.254203321,2.388274237,19.34502132,1.91061939,3.343583932,16.71791966,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,30,20.22629451,71.70076915,5.809422601,0.14655919,3.081827842,0.159882753,7.840358958,0.906002265,25.97709292,8.940110585,32.35328846,36.93957764,13.39001063,5.935647192,1.133545873,9.619612286,0.49592632,17.53380854,9.918526391,19.81879955,0,0,28.33294852,77.26583287
B7,1,46,25,49,30,57,15,3,41,0,8.356979167,0.119660463,5.504381318,2.991511586,5.863362708,3.589813903,6.820646416,1.794906952,0.35898139,4.906079001,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,11,24.88817979,62.37540977,0.591374583,0.021102308,19.24130968,1.411936233,9.976441176,1.630632877,23.55882494,11.46814511,39.52113082,63.82488921,3.83672292,2.405663092,0.865426223,10.38809063,0.043271311,2.163945746,2.365498341,6.685594798,0,0,59.98263779,45.72149682
B4,56,23,15,123,9,249,28,26,88,6,8.320532407,6.730338548,2.764246189,1.802769254,14.78270788,1.081661552,29.92596961,3.365169274,3.12480004,10.57624629,0.721107702,0.6316539,0.2673118,0.101034164,B4,5438.99848,45,35.8895303,71.47739722,23.06610408,1.035764128,6.700823789,0.618768181,4.16917822,0.857531989,41.18947157,25.23161771,8.257986737,16.78240546,11.67369901,9.210902426,1.125175809,16.99594774,0.261201527,16.43771123,3.536266828,12.57713584,0.020092425,0.252215291,24.68486218,20.80513846
B3,29,4,8,0,11,6,5,1,14,0,8.319398148,3.485829081,0.480804011,0.961608022,0,1.322211031,0.721206017,0.601005014,0.120201003,1.682814039,0,0.5095692,0.35029477,0.14013608,B3,1480.765,48,9.505495301,19.66127803,45.10622155,1.950235373,4.400606979,0.391269793,8.396560442,1.662896618,0,0,38.11330299,74.57969065,1.062215478,0.806993948,0.758725341,11.03503087,0.037936267,2.298710036,2.124430956,7.275172707,0,0,18.32546306,26.05688126
B5,2,2,27,15,27,36,6,18,53,0,8.304560185,0.240831538,0.240831538,3.25122576,1.806236533,3.25122576,4.33496768,0.722494613,2.16748384,6.382035751,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,45,15.44332236,56.56651159,1.918128657,0.046832425,1.356725147,0.068119891,17.47368421,1.954189373,11.69590643,3.895606266,57.68421053,63.74105927,3.929824561,1.685967303,0.561403509,4.610865121,0.421052632,14.40735695,4.959064327,9.590003406,0,0,21.63297173,60.95692812
B2,35,0,14,3,2,39,6,22,68,0,8.302731481,4.21548018,0,1.686192072,0.361326873,0.240884582,4.697249343,0.722653745,2.649730399,8.190075778,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,48,9.412565032,24.71596251,55.08637235,1.876126894,0,0,14.86884197,2.319575069,3.838771597,1.783538816,7.012156118,10.80844015,6.986564298,4.181082792,0.921305182,10.55504117,0.84452975,40.30992641,10.44145873,28.1662687,0,0,35.57383011,28.5770511
B1,1,0,0,0,4,0,6,1,0,0,8.287581019,0.12066247,0,0,0,0.482649882,0,0.723974823,0.12066247,0,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,48,1.561372368,8.433100061,9.505409547,0.157390184,0,0,0,0,0,0,84.698609,63.47116899,0,0,5.564142197,30.99155817,0.231839257,5.379882652,0,0,0,0,2.055554215,4.172068068
B1,198,3,65,90,28,124,33,19,96,0,8.2753125,23.92658888,0.362524074,7.854688267,10.87572222,3.383558023,14.98432839,3.987764813,2.295985801,11.60077036,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,45,60.4484725,92.33850686,48.68560462,2.850300342,0.521759991,0.062816536,10.78503888,2.892178032,17.99172381,14.36928272,15.336945,40.63706437,3.470403615,3.570073156,0.791635847,15.59027914,0.113947584,9.349194507,2.302940646,10.67881119,0,0,79.58070415,45.68219672
B3,143,4,71,21,47,62,36,47,60,0,8.267453704,17.29674034,0.483824905,8.587892058,2.540080749,5.68494263,7.499286022,4.354424142,5.68494263,7.25737357,0,0.5095692,0.35029477,0.14013608,B3,1480.765,45,49.5545563,115.9583149,42.93246113,1.640797763,0.849422735,0.06675846,14.38404647,2.518045646,5.125826844,2.672424583,31.43352291,54.3695498,2.118675096,1.422789669,1.054455808,13.55613969,0.34416266,18.43367964,1.757426347,5.319814745,0,0,95.53528378,153.6783132
B2,31,0,10,10,11,91,13,12,31,0,8.261886574,3.752169643,0,1.210377304,1.210377304,1.331415035,11.01443347,1.573490496,1.452452765,3.752169643,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,45,12.70290981,33.82036264,36.33158647,1.220385083,0,0,7.908527869,1.216806241,9.52834683,4.3661871,28.71843736,43.65829218,12.13911386,7.164841457,1.486422106,16.79550498,0.343020486,16.14773459,3.544545021,9.43024837,0,0,48.00935281,39.10372622
B4,17,1,10,17,19,64,14,16,9,1,8.251840278,2.060146516,0.121185089,1.211850892,2.060146516,2.302516695,7.755845708,1.696591249,1.938961427,1.090665803,0.121185089,0.6316539,0.2673118,0.101034164,B4,5438.99848,48,13.49395968,44.78516157,18.77862595,0.506007144,0.78132016,0.043294729,7.453973956,0.920012988,15.26717557,5.612079228,46.75348002,57.016452,8.046699595,3.80993614,1.508756174,13.67572248,0.431073193,16.27881805,0.969914684,2.070029224,0.008980691,0.067648014,9.281161727,13.03575009
B4,5,14,13,13,5,172,19,4,29,0,8.251273148,0.605967093,1.696707859,1.575514441,1.575514441,0.605967093,20.84526799,2.302674952,0.484773674,3.514609137,0,0.6316539,0.2673118,0.101034164,B4,5438.99848,4,10.39597144,27.22488954,7.169503384,0.244836182,14.19911401,0.997150997,12.57868967,1.967592592,15.1550478,7.060185185,15.97108884,24.68393876,28.07181161,16.84472934,2.657962228,30.53329772,0.139892749,6.695156693,4.056889717,10.97311253,0,0,7.150361684,7.924429518
B10,14,14,10,1,22,65,13,38,53,0,8.224513889,1.702228264,1.702228264,1.215877331,0.121587733,2.674930129,7.903202655,1.580640531,4.62033386,6.444149857,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,45,14.24278706,60.98111168,14.70035855,0.307054273,10.39781458,0.446624397,7.08553867,0.677912031,0.853679357,0.243250787,51.4597917,48.64616979,7.768482159,2.851218248,1.331739799,9.357179887,0.973194468,28.48825617,5.429400718,8.98233441,0,0,36.24399387,137.4086031
B14,26,0,3,1,8,49,8,9,6,0,8.209548611,3.167043796,0,0.36542813,0.121809377,0.974475014,5.968659462,0.974475014,1.096284391,0.730856261,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,44,8.063780742,21.00237274,48.3081571,1.658740285,0,0,3.761329302,0.591578703,1.510574021,0.707574529,33.11178247,51.45574759,10.36253777,6.252174922,1.450151057,16.74979701,0.407854985,19.62649345,1.087613294,2.957893518,0,0,17.01148592,44.50869697
B7,13,108,9,16,12,139,17,2,18,0,8.207164352,1.583981926,13.15923447,1.096602872,1.949516217,1.462137163,16.93642214,2.071360981,0.243689527,2.193205744,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,1,23.15294198,35.23019494,8.414903691,0.494570104,49.44742659,5.976343641,3.931165139,1.058310853,8.420166296,6.751054851,17.30344174,46.0261465,10.24102726,10.57619147,1.073571203,21.22501211,0.031575624,2.600816212,1.13672245,5.291554263,0,0,55.80056654,25.82391446
B11,0,5,4,1,25,63,6,5,7,1,8.19212963,0,0.610341904,0.488273524,0.122068381,3.051709522,7.690307997,0.732410285,0.610341904,0.854478666,0.122068381,0.4955634,0.39133173,0.11310486,B11,939.6447252,45,10.70661769,41.64362814,0,0,4.959525706,0.234500953,3.785201235,0.39865162,1.140120854,0.357613953,78.09827842,81.26923641,10.05586592,4.062729006,0.820887014,6.349113291,0.171018128,5.510772384,0.957701516,1.744100835,0.011401209,0.073281548,29.11679389,89.43049933
B2,42,0,13,41,15,88,30,49,62,0,8.180393519,5.134227333,0,1.589165603,5.011983825,1.833652619,10.7574287,3.667305238,5.989931889,7.579097492,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,11,20.70560537,72.12489212,30.49946865,0.783037576,0,0,6.370291651,0.749139845,24.2059275,8.477822409,24.26496635,28.19443738,7.273586021,3.281300317,2.125398512,18.35562109,0.867871059,31.22658938,4.392490259,8.932051999,0,0,78.25472499,83.39212873
B5,10,1,12,11,11,68,15,15,25,0,8.143194444,1.228019307,0.122801931,1.473623169,1.350821238,1.350821238,8.350531289,1.842028961,1.842028961,3.070048268,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,51,9.706264605,35.3067831,15.56174089,0.382595388,1.100708504,0.055650238,12.60121458,1.419081076,13.91700405,4.667663733,38.13259109,42.42982853,12.04453441,5.203297276,2.277327935,18.83412751,0.569331984,19.61670898,3.795546558,7.391047267,0,0,13.59651394,38.04712327
B6,0,0,2,8,14,9,13,13,10,0,8.141793981,0,0,0.245646108,0.98258443,1.719522753,1.105407484,1.596699699,1.596699699,1.228230538,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,51,6.43961271,33.4066424,0,0,0,0,3.166126269,0.250009192,15.25843982,3.588367219,73.16421896,57.08298099,2.403204272,0.72796794,2.975395765,17.25431082,0.743848941,17.97124894,2.288765974,3.125114894,0,0,9.419304927,36.12246417
